relation_id,head,relation,tail,context,source
REL_2128,"4,500 FT",opposite of,"2,000 FT","(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA",rebel
REL_2129,TAKEOFF,replaced by,APRT,"ACFT EXPERIENCED A LOSS OF POWER ON TAKEOFF, RETURNED TO THE APRT, AND SUSTAINED SUBSTANTIAL DAMAGE. (-23)THE MIXTU",rebel
REL_2129,APRT,replaces,TAKEOFF,"ACFT EXPERIENCED A LOSS OF POWER ON TAKEOFF, RETURNED TO THE APRT, AND SUSTAINED SUBSTANTIAL DAMAGE. (-23)THE MIXTU",rebel
REL_2130,ATLANTI,operator,BA,"NARRATIVE: ON MONDAY, FEBRUARY 16, 1998, AT 0715 EST, A BA JETSTREAM 3201, N492UE, FLIGHT 6269, OPERATED BY ATLANTI",rebel
REL_2131,AIRPLANE IMPACTED TERRAIN FOLLOWING,location,TERRAIN,ACFT WAS ON A TEST FLIGHT WHEN IT CRASHED UNDER UNKNOWN CIRCUMSTANCES. (.4) THE AIRPLANE IMPACTED TERRAIN FOLLOWING,rebel
REL_2132,PILOT,different from,AIRCRAFT,(-23) THE PILOT REPORTED THAT THE ENGINE LOST POWER JUST AFTER TAKEOFF AND THE AIRCRAFT CRASHED OFF THE END AT THE,rebel
REL_2132,AIRCRAFT,different from,PILOT,(-23) THE PILOT REPORTED THAT THE ENGINE LOST POWER JUST AFTER TAKEOFF AND THE AIRCRAFT CRASHED OFF THE END AT THE,rebel
REL_2133,TAXI,different from,PAVED TAXIWAY,"(-5)AIRCRAFT PARKED ON GRASS BY GROUND CREW. ON DEPARTURE WHILE TAXIING TO THE PAVED TAXIWAY, THE NOSE GEAR FELL IN",rebel
REL_2133,PAVED TAXIWAY,different from,TAXI,"(-5)AIRCRAFT PARKED ON GRASS BY GROUND CREW. ON DEPARTURE WHILE TAXIING TO THE PAVED TAXIWAY, THE NOSE GEAR FELL IN",rebel
REL_2134,CESSNA CITATION,located in the administrative territorial entity,N267TC,"(-5) ON OCTOBER 4, 1998, AT 1025E, A CESSNA CITATION, N267TC, S/N 550-0345 REGISTERED TO 304 M C LIMITED EXPERIENCE",rebel
REL_2135,PILOT,has part,PARKING,"(-5) PILOT STATED THAT DUE TO LENGTHY (4 MINUTES) HOLD TIME BEFORE DEPARTURE, HE APPLIED PARKING BRAKE ""LIGHTLY"". W",rebel
REL_2135,PARKing,part of,PILOT,"(-5) PILOT STATED THAT DUE TO LENGTHY (4 MINUTES) HOLD TIME BEFORE DEPARTURE, HE APPLIED PARKING BRAKE ""LIGHTLY"". W",rebel
REL_2136,PILOT,different from,RUNWAY,"(.4) THE PILOT WAS LOW ON THE APPROACH TO RUNWAY 36, AND SO HE 'QUICKLY PUSHED THE THROTTLE IN' AND THERE WAS A TOT",rebel
REL_2136,RUNway,different from,PILOT,"(.4) THE PILOT WAS LOW ON THE APPROACH TO RUNWAY 36, AND SO HE 'QUICKLY PUSHED THE THROTTLE IN' AND THERE WAS A TOT",rebel
REL_2137,KLM CFRS,has part,ANTI-ICE VALVE,AFTER KLM CFRS PERFORMED MAINTENANCE ON THE ENGINE #2 ANTI-ICE VALVE. THE MAINTENANCE PERSONNEL DID NOT LATCH THE L,rebel
REL_2137,ANTI-ICE VALVE,part of,KLM CFRS,AFTER KLM CFRS PERFORMED MAINTENANCE ON THE ENGINE #2 ANTI-ICE VALVE. THE MAINTENANCE PERSONNEL DID NOT LATCH THE L,rebel
REL_2138,ACFT,point in time,"DECEMBER 17, 1998","ACFT CRASHED IN A FIELD AND CAME TO REST INVERTED. (.19)ON DECEMBER 17, 1998, AT 1042 CENTRAL STANDARD TIME, A CESS",rebel
REL_2139,SALINAS,located in the administrative territorial entity,CA,"NARRATIVE: THE PILOT FUELED THE AIRCRAFT AT SALINAS, CA. HE SAID HE VISUALLY CHECKED THE FUEL CAPS. HE STATED HE DE",rebel
REL_2140,CESSNA 207A,subclass of,AIRPLANE,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",rebel
REL_2141,TAKEOFF,instance of,VFR,ON 11/02/98 PILOT DOUGLAS W. CASE (PILOT CERTIFICATE 001434852 ATP) AT 1101 MST WAS ON THE TAKEOFF PHASE OF A VFR L,rebel
REL_2142,ACFT CRASHED ON LANDING,point in time,"NOVEMBER 19, 1998","ACFT CRASHED ON LANDING (.19) ON NOVEMBER 19, 1998, AT 1450 HOURS PACIFIC STANDARD TIME, A MOONEY M20F, N3500X, EXP",rebel
REL_2143,"CARROLL, IA",located in the administrative territorial entity,CIN,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",rebel
REL_2144,PILOT TOOK-OFF,has part,ALTERNATOR SWITCH,"(-5)PILOT TOOK-OFF AND FLEW WITH ALTERNATOR SWITCH OFF, LOST BATTERY POWER. ON APPROACH, GEAR WOULD NOT EXTEND USIN",rebel
REL_2144,ALTERNator SWITCH,part of,PILOT TOOK-OFF,"(-5)PILOT TOOK-OFF AND FLEW WITH ALTERNATOR SWITCH OFF, LOST BATTERY POWER. ON APPROACH, GEAR WOULD NOT EXTEND USIN",rebel
REL_2145,TAKEOFF,has effect,WINDSCREEN,"(.4)AFTER TAKEOFF, ABOUT 300 FEET ABOVE THE GROUND, THE AIRPLANE'S WINDSCREEN WAS IMMEDIATELY COVERED WITH OIL, RES",rebel
REL_2145,WINDSCREEN,has cause,TAKEOFF,"(.4)AFTER TAKEOFF, ABOUT 300 FEET ABOVE THE GROUND, THE AIRPLANE'S WINDSCREEN WAS IMMEDIATELY COVERED WITH OIL, RES",rebel
REL_2146,FUEL SWITCH,different from,PARTICLE SEPERATOR,ACCIDENTLY TURNED OFF FUEL SWITCH INSTEAD OF PARTICLE SEPERATOR ON CLIMBOUT. SWITCHES CLOSE TOGETHER. POOR DESIGN.,rebel
REL_2146,PARTICLE SEPERATOR,different from,FUEL SWITCH,ACCIDENTLY TURNED OFF FUEL SWITCH INSTEAD OF PARTICLE SEPERATOR ON CLIMBOUT. SWITCHES CLOSE TOGETHER. POOR DESIGN.,rebel
REL_2147,PLEASANT VIEW,instance of,AIRPLANE,"(.4)THE PILOT STATED HE WAS FLYING THE EXPERIMENTAL AIRPLANE ON A FRIEND'S PRIVATE AIRSTRIP NEAR PLEASANT VIEW, TEN",rebel
REL_2148,MASKI,item operated,PITOT TUBE,(-5) AIRCRAFT VEERED OFF END OF RUNWAY AFTER ABORTING TAKEOFF. REPORTED THAT PITOT TUBE HAD BEEN COVERED WITH MASKI,rebel
REL_2149,PILOT,part of,DEPARTURE PREPARATIONS,(.4) THE PILOT REPORTED THAT THE ENGINE COULD NOT BE STARTED DURING THE DEPARTURE PREPARATIONS. THE BATTERY WAS CHA,rebel
REL_2149,DEPARTURE PREPARATIONS,has part,PILOT,(.4) THE PILOT REPORTED THAT THE ENGINE COULD NOT BE STARTED DURING THE DEPARTURE PREPARATIONS. THE BATTERY WAS CHA,rebel
REL_2150,MANEUVERI,point in time,"MARCH 26, 1999","(.4) ON MARCH 26, 1999, ABOUT 1530 CENTRAL STANDARD TIME, A CESSNA 172, N8968B, COLLIDED WITH TREES WHILE MANEUVERI",rebel
REL_2151,LOST POWER,has cause,PILOT EXECUTED TA,LOST POWER. STRUCK A BACK HOE ON FORCED LANDING. WATER IN POORLY DESIGNED SUMP FUEL SYSTEM. (-23) PILOT EXECUTED TA,rebel
REL_2151,PILOT EXECUTED TA,has effect,LOST POWER,LOST POWER. STRUCK A BACK HOE ON FORCED LANDING. WATER IN POORLY DESIGNED SUMP FUEL SYSTEM. (-23) PILOT EXECUTED TA,rebel
REL_2152,NORTH DE-ICE PAD,located in the administrative territorial entity,PITTSBUR,(-5)AIRCRAFT TAXIED INTO A SNOW BANK WITH RIGHT MAIN LANDING GEAR WHILE TAXIING TO THE NORTH DE-ICE PAD AT PITTSBUR,rebel
REL_2153,TAXIWAY,located in the administrative territorial entity,CHARLIE,"AFTER LANDING, N305EC EXITED RUNWAY 28 AT TAXIWAY CHARLIE. THE AIRCRAFT WAS NEAR CENTERLINE WHEN THE NOSE WHEEL TRA",rebel
REL_2154,LINCOLN,located in the administrative territorial entity,NE,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",rebel
REL_2155,AGL,owned by,ACFT,"ACFT TOOK OFF AND CLIMBED TO APPROX 150 FEET AGL AT WHICH POINT BEGAN TO LOSE POWER, ACFT TO LAND IN A GRASSY AREA.",rebel
REL_2155,AGL,owned by,ACFT,"ACFT TOOK OFF AND CLIMBED TO APPROX 150 FEET AGL AT WHICH POINT BEGAN TO LOSE POWER, ACFT TO LAND IN A GRASSY AREA.",rebel
REL_2155,ACFT,owner of,AGL,"ACFT TOOK OFF AND CLIMBED TO APPROX 150 FEET AGL AT WHICH POINT BEGAN TO LOSE POWER, ACFT TO LAND IN A GRASSY AREA.",rebel
REL_2155,ACFT,owner of,AGL,"ACFT TOOK OFF AND CLIMBED TO APPROX 150 FEET AGL AT WHICH POINT BEGAN TO LOSE POWER, ACFT TO LAND IN A GRASSY AREA.",rebel
REL_2156,A FERRY FLIGHT,item operated,FERRY,"(.4)BEFORE DEPARTURE ON A FERRY FLIGHT, BOTH PREVIOUSLY DAMAGED PROPELLERS WERE REMOVED AND REPLACED. AN INCORRECT",rebel
REL_2156,FERRY,significant event,A FERRY FLIGHT,"(.4)BEFORE DEPARTURE ON A FERRY FLIGHT, BOTH PREVIOUSLY DAMAGED PROPELLERS WERE REMOVED AND REPLACED. AN INCORRECT",rebel
REL_2157,SAAB 91B,followed by,N6370L,"ON JUNE 8, 1998M AT 1055 HOURS PACIFIC DAYLIGHT TIME, A SAAB 91B, N6370L, WENT OFF THE END OF THE RUNWAY DURING AN",rebel
REL_2157,N6370L,follows,SAAB 91B,"ON JUNE 8, 1998M AT 1055 HOURS PACIFIC DAYLIGHT TIME, A SAAB 91B, N6370L, WENT OFF THE END OF THE RUNWAY DURING AN",rebel
REL_2158,TAKEOFF,located in the administrative territorial entity,SIMI VALLEY,UPON TAKEOFF AIRCRAFT WOULD NOT ACCELERATE. LANDING GEAR WOULD NOT RETRACT.  AIRCRAFT CIRCLED SIMI VALLEY TO BURN F,rebel
REL_2158,SIMI VALLEY,contains administrative territorial entity,TAKEOFF,UPON TAKEOFF AIRCRAFT WOULD NOT ACCELERATE. LANDING GEAR WOULD NOT RETRACT.  AIRCRAFT CIRCLED SIMI VALLEY TO BURN F,rebel
REL_2159,EMERY 024,part of,CARGO,(-5) ON THE ABOVE DATE AND TIME EMERY 024 (HEAVY) WAS DEPARTING DAY WHEN THE MAIN CARGO DOOR OPENED FOR UNKNOWN REA,rebel
REL_2159,CARGO,has part,EMERY 024,(-5) ON THE ABOVE DATE AND TIME EMERY 024 (HEAVY) WAS DEPARTING DAY WHEN THE MAIN CARGO DOOR OPENED FOR UNKNOWN REA,rebel
REL_2160,SHUDDER,subclass of,ENGINE,LOUD BANG AND SHUDDER ENROUTE. SAW SPARKS AT ROTOR. RETURNED. ENGINE COWLING SEPERATED. COWL NOT FASTENED.,rebel
REL_2161,LIHUE AIRPORT,located in the administrative territorial entity,HAWAII,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",rebel
REL_2161,KAUAI,located in the administrative territorial entity,HAWAII,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",rebel
REL_2162,PA-20,subclass of,TAILWHEEL EQUIPPED PIPER,"ON MAY 15, 1999, AT 1754 ALASKA DAYLIGHT TIME, A TAILWHEEL EQUIPPED PIPER PA-20 AIRPLANE, N8883C, SUSTAINED SUBSTAN",rebel
REL_2163,INSTRUCTOR,different from,TOL,"STUDENT PRFLIGHTED, FOUND WATER. DRAINED UNTIL HE THOUGHT HE HAD ALL THE WATER OUT. TOLD INSTRUCTOR. INSTRUCTOR TOL",rebel
REL_2163,TOL,different from,INSTRUCTOR,"STUDENT PRFLIGHTED, FOUND WATER. DRAINED UNTIL HE THOUGHT HE HAD ALL THE WATER OUT. TOLD INSTRUCTOR. INSTRUCTOR TOL",rebel
REL_2164,TOW,part of,CANOPY,DURING GLIDER TOW AT 150FT AGL THE CANOPY OPENED. RELEASED TOW AND TRIED RETURN. SEPEATED GAR AND TAIL LANDING. (.4,rebel
REL_2164,CANOPY,has part,TOW,DURING GLIDER TOW AT 150FT AGL THE CANOPY OPENED. RELEASED TOW AND TRIED RETURN. SEPEATED GAR AND TAIL LANDING. (.4,rebel
REL_2164,CANOPY,has part,TOW,DURING GLIDER TOW AT 150FT AGL THE CANOPY OPENED. RELEASED TOW AND TRIED RETURN. SEPEATED GAR AND TAIL LANDING. (.4,rebel
REL_2164,TOW,part of,CANOPY,DURING GLIDER TOW AT 150FT AGL THE CANOPY OPENED. RELEASED TOW AND TRIED RETURN. SEPEATED GAR AND TAIL LANDING. (.4,rebel
REL_2164,TOW,part of,CANOPY,DURING GLIDER TOW AT 150FT AGL THE CANOPY OPENED. RELEASED TOW AND TRIED RETURN. SEPEATED GAR AND TAIL LANDING. (.4,rebel
REL_2165,CAP,part of,CRUISE FLIGHT,FUEL COP IMPROPERLY SECURED AFTER FUELDING. CAP CAME OFF IN CRUISE FLIGHT ALLOWING FUEL TO SYPHON OUT OF THE WING T,rebel
REL_2165,CRUISE FLIGHT,has part,CAP,FUEL COP IMPROPERLY SECURED AFTER FUELDING. CAP CAME OFF IN CRUISE FLIGHT ALLOWING FUEL TO SYPHON OUT OF THE WING T,rebel
REL_2165,CRUISE FLIGHT,has part,WING T,FUEL COP IMPROPERLY SECURED AFTER FUELDING. CAP CAME OFF IN CRUISE FLIGHT ALLOWING FUEL TO SYPHON OUT OF THE WING T,rebel
REL_2165,WING T,part of,CRUISE FLIGHT,FUEL COP IMPROPERLY SECURED AFTER FUELDING. CAP CAME OFF IN CRUISE FLIGHT ALLOWING FUEL TO SYPHON OUT OF THE WING T,rebel
REL_2166,RUNWAY #1,part of,ALBANY INTERNATIONAL AIRPORT,AIRCRAFT LANDED GEAR UP ON RUNWAY #1 AT ALBANY INTERNATIONAL AIRPORT. PILOT WAS IN THE PROCESS OF PERFORMING AN EME,rebel
REL_2166,ALBANY INTERNATIONAL AIRPORT,has part,RUNWAY #1,AIRCRAFT LANDED GEAR UP ON RUNWAY #1 AT ALBANY INTERNATIONAL AIRPORT. PILOT WAS IN THE PROCESS OF PERFORMING AN EME,rebel
REL_2167,AIRCRAFT,item operated,CLIMB OUT,AIRCRAFT FAILED PRESSURIZE ON CLIMB OUT. RETURNED. CARGO DOOR NOT PROPERLY CLOSED.,rebel
REL_2167,CLIMB OUT,operator,AIRCRAFT,AIRCRAFT FAILED PRESSURIZE ON CLIMB OUT. RETURNED. CARGO DOOR NOT PROPERLY CLOSED.,rebel
REL_2168,ACFT CRASHED INTO A SWAMP,has effect,PILOT WAS TAKEN TO THE HOSPITAL WITH UNKNOWN INJURIE,"ACFT CRASHED INTO A SWAMP UNDER UNKNOWN CIRCUMSTANCES, AND THE PILOT WAS TAKEN TO THE HOSPITAL WITH UNKNOWN INJURIE",rebel
REL_2168,PILOT WAS TAKEN TO THE HOSPITAL WITH UNKNOWN INJURIE,has cause,ACFT CRASHED INTO A SWAMP,"ACFT CRASHED INTO A SWAMP UNDER UNKNOWN CIRCUMSTANCES, AND THE PILOT WAS TAKEN TO THE HOSPITAL WITH UNKNOWN INJURIE",rebel
REL_2169,FLOATPLANE COLLIDED,has part,WATER,FLOATPLANE COLLIDED WITH WATER WHEN HIS SEAT SLID BACK. LOST HOLD OF CONTROLS. PULLED THROTTLE COLSED. NOT FASTENED,rebel
REL_2169,WATER,part of,FLOATPLANE COLLIDED,FLOATPLANE COLLIDED WITH WATER WHEN HIS SEAT SLID BACK. LOST HOLD OF CONTROLS. PULLED THROTTLE COLSED. NOT FASTENED,rebel
REL_2170,DEHAVILLAND DHC-8-102,operator,ALLEGHENY AIRLINES INC.,"ON JULY 21, 1999, A DEHAVILLAND DHC-8-102, S/N 308, N810EX, OPERATED BY ALLEGHENY AIRLINES INC., ACCOMPLISHED A PRE",rebel
REL_2170,ALLEGHENY AIRLINES INC.,item operated,DEHAVILLAND DHC-8-102,"ON JULY 21, 1999, A DEHAVILLAND DHC-8-102, S/N 308, N810EX, OPERATED BY ALLEGHENY AIRLINES INC., ACCOMPLISHED A PRE",rebel
REL_2171,MESA AIRLINES FLIGHT 105,start point,MESA RAMP,"(-5) ON MAY 26, 1999, AT APPROXIMATELY 7:05 AM MDT MESA AIRLINES FLIGHT 105, A BE-1900D, TAXIED FROM THE MESA RAMP",rebel
REL_2172,LESEBERG SUBSEQUEN,named after,EARL LESEBERG,(-23) THE RIGHT LANDING GEAR OF THIS AIRCRAFT HAD BEEN DAMAGED ON LANDING BY ANOTHER PILOT. EARL LESEBERG SUBSEQUEN,rebel
REL_2173,FUEL EMERGENCY,has cause,PILOT REQUESTED APPROACH AND BOTH ENGINES QUIT,"ACFT HAD A FUEL EMERGENCY, PILOT REQUESTED APPROACH AND BOTH ENGINES QUIT, ACFT LANDED A 1/2 MILE SHORT OF RWY IN A",rebel
REL_2173,PILOT REQUESTED APPROACH AND BOTH ENGINES QUIT,has effect,FUEL EMERGENCY,"ACFT HAD A FUEL EMERGENCY, PILOT REQUESTED APPROACH AND BOTH ENGINES QUIT, ACFT LANDED A 1/2 MILE SHORT OF RWY IN A",rebel
REL_2174,9/9/99,point in time,9/9/99,"(-23) 9/9/99 - A MR. DAVE HILDEBRAND (717)886-2184 CALLED TO REPORT AN INCIDENT THAT OCCURRED ON 7/22/99, INVOLVING",rebel
REL_2175,TAKEOFF,replaced by,AIRBORNE,"AIR TAXI HAD DIFFICULTY BECOMING AIRBORNE AFTER TAKEOFF, ACFT LEFT THE GROUND BRIEFLY, VEERED TO THE LEFT, AND WENT",rebel
REL_2175,ACFT,replaced by,AIRBORNE,"AIR TAXI HAD DIFFICULTY BECOMING AIRBORNE AFTER TAKEOFF, ACFT LEFT THE GROUND BRIEFLY, VEERED TO THE LEFT, AND WENT",rebel
REL_2176,GE,product or material produced,A/C,(-23) OPERATED A/C IN AN UNAIRWORTHY CONDITION FOLLOWING A HYDRAULIC PROBLEM WHICH RESULTED IN OPERATING LANDING GE,rebel
REL_2177,KANSAS City,capital of,MISSOURI,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",rebel
REL_2177,MISSOURI,capital,KANSAS City,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",rebel
REL_2178,BUNTING,located in the administrative territorial entity,DEPARTURE POINT,"(-23) APPROX. 8 MILES NORTH EAST OF BUNTING FIELD (DEPARTURE POINT) AT 800 FEET, THE PILOT EXPERIENCED LIGHT-MODERA",rebel
REL_2178,DEPARTURE POINT,contains administrative territorial entity,BUNTING,"(-23) APPROX. 8 MILES NORTH EAST OF BUNTING FIELD (DEPARTURE POINT) AT 800 FEET, THE PILOT EXPERIENCED LIGHT-MODERA",rebel
REL_2179,GILLESPIE FIELD,has part,CRUISE POWER SETTING FL035,"AFTER THE GILLESPIE FIELD (SEE) DEPARTURE, CRUISE POWER SETTING FL035, THE PILOT NOTICED THE ENGINE RPM EXCEEDED RE",rebel
REL_2179,CRUISE POWER SETTING FL035,part of,GILLESPIE FIELD,"AFTER THE GILLESPIE FIELD (SEE) DEPARTURE, CRUISE POWER SETTING FL035, THE PILOT NOTICED THE ENGINE RPM EXCEEDED RE",rebel
REL_2180,COWLING,subclass of,ENGINE,(-5)PIC UNLATCHED THE RH ENGINE COWLING IN PREPARATION TO SHOW THE CO-PILOT HOW TO DO A MORE THOROUGH PRE-FLIGHT IN,rebel
REL_2181,TUNDRA COPTERS AIR TAXI,instance of,HELICOPTER,"TUNDRA COPTERS AIR TAXI (1973 BELL 206B HELICOPTER) CRASHED ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE, NO INJURI",rebel
REL_2182,1932,point in time,1932,"(.19) ON SEPTEMBER 10, 1999, AT 1932 EASTERN DAYLIGHT TIME, A REICHERT MJ-77, N51MJ, OPERATED BY A COMMERCIALLY RAT",rebel
REL_2183,ENA,located in the administrative territorial entity,CAL,"AT 2015Z, UPS6993 RELAYED INFORMATION FROM DOWNED AIRCRAFT. ONE PERSON ON BOARD, NO INJURIES. AT 2110Z ENA AFSS CAL",rebel
REL_2183,AFSS,located in the administrative territorial entity,CAL,"AT 2015Z, UPS6993 RELAYED INFORMATION FROM DOWNED AIRCRAFT. ONE PERSON ON BOARD, NO INJURIES. AT 2110Z ENA AFSS CAL",rebel
REL_2183,CAL,contains administrative territorial entity,ENA,"AT 2015Z, UPS6993 RELAYED INFORMATION FROM DOWNED AIRCRAFT. ONE PERSON ON BOARD, NO INJURIES. AT 2110Z ENA AFSS CAL",rebel
REL_2183,CAL,contains administrative territorial entity,AFSS,"AT 2015Z, UPS6993 RELAYED INFORMATION FROM DOWNED AIRCRAFT. ONE PERSON ON BOARD, NO INJURIES. AT 2110Z ENA AFSS CAL",rebel
REL_2184,RAMP,has part,GEAR LOCK,"(.4) WAITING ON THE RAMP FOR TAXI INSTRUCTIONS, THE COPILOT BROUGHT TO THE CAPTAIN'S ATTENTION THAT THE GEAR LOCK H",rebel
REL_2184,GEAR LOCK,part of,RAMP,"(.4) WAITING ON THE RAMP FOR TAXI INSTRUCTIONS, THE COPILOT BROUGHT TO THE CAPTAIN'S ATTENTION THAT THE GEAR LOCK H",rebel
REL_2185,ACFT LOST CONTROL ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE,point in time,"JULY 28, 1999","ACFT LOST CONTROL ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE. (.19) ON JULY 28, 1999, AT 1042 CENTRAL DAYLIGHT TI",rebel
REL_2186,FIVE MINUTES AFTER ESTABLISHING CRUISE,is a list of,ESTABLISHING CRUISE,"(-23) FIVE MINUTES AFTER ESTABLISHING CRUISE AT 11,000' THE DOOR UNLATCHED. THE PILOT COULD NOT HEAR THE RADIO OVER",rebel
REL_2187,TAKEOFF CLIMB,elevation above sea level,WH,"(.4)THE PILOT REPORTED THAT THE ENGINE RPM BEGAN DECREASING DURING THE TAKEOFF CLIMB, ABOUT 200 TO 300 FEET AGL, WH",rebel
REL_2188,TAKEOFF,located in the administrative territorial entity,GPZ,"(-5) PILOT TOOK OFF ON RUNWAY 34 AT GPZ. SHORTLY AFTER TAKEOFF, AT APPROXIMATELY 200-300 FEET AGL, THE ENGINE QUIT.",rebel
REL_2189,"JACKSONVILLE, NC",located in the administrative territorial entity,OAJ,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",rebel
REL_2189,OAJ,contains administrative territorial entity,"JACKSONVILLE, NC","(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",rebel
REL_2190,PURDUE AIRPORT,operator,AIRCRAF,(-5) WHILE TAXIING FROM THE HANGER 6 WEST AT THE PURDUE AIRPORT (LAF) THE STUDENT PILOT LOST CONTROL OF THE AIRCRAF,rebel
REL_2191,SABB-340B,subclass of,AIRCRAFT,"(-5)ON 12/01/98, AIRCRAFT N244AE, A SABB-340B, TYPE AIRCRAFT HAD UNDERGONE OVERNIGHT MAINTENANCE. MAINTENANCE CONSI",rebel
REL_2192,PILOT,uses,AIRCRAFT,"(-5) UPON TOUCHDOWN, THE AIRCRAFT VEERED SHARPLY TO THE LEFT, THE PILOT TRIED TO MAINTAIN CONTROL WITH FULL RIGHT R",rebel
REL_2193,CESSNA 172N,instance of,N738UA,"(.4) ON DECEMBER 17, 1999, AT 1024 HOURS PACIFIC STANDARD TIME, A CESSNA 172N, N738UA, OPERATED BY THE PILOT WAS SU",rebel
REL_2194,CESSNA 150F,subclass of,AIRPLANE,"(.19) ON SEPTEMBER 30, 1999, AT 2240 CENTRAL DAYLIGHT TIME, A CESSNA 150F AIRPLANE, N8092S, WAS SUBSTANTIALLY DAMAG",rebel
REL_2195,A CAMERA ATTACHED TO MR. JACK LARRISON'S HELMET,instance of,CAMERA,"(.23) AFTER VIEWING THE VIDEO TAPE FROM A CAMERA ATTACHED TO MR. JACK LARRISON'S HELMET, I AGREE WITH THE ATTACHED",rebel
REL_2196,KITTY HAWK FLT 503,manufacturer,MCI,(-5)ON 1-20-99 KITTY HAWK FLT 503 MHR-TOL DIVERTED TO MCI DUE TO LOSS OF ENGINE OIL FROM THE #1 ENGINE. INSPECTORS,rebel
REL_2197,A PART 135 AIR AMBULANCE FLIGHT,start point,LADY'S ISLAND AIRPORT,(-23) THE PILOT IN COMMAND OF A PART 135 AIR AMBULANCE FLIGHT TOOK OFF FROM RUNWAY 06 AT THE LADY'S ISLAND AIRPORT,rebel
REL_2198,LANDING GEAR,has part,NOSE GEAR,NARRATIVE: ON LOWERING THE LANDING GEAR THE NOSE GEAR FAILED TO EXTEND. THE PILOT LANDED WITH THE NOSE GEAR RETRACT,rebel
REL_2198,LANDING GEAR,has part,NOSE GEAR,NARRATIVE: ON LOWERING THE LANDING GEAR THE NOSE GEAR FAILED TO EXTEND. THE PILOT LANDED WITH THE NOSE GEAR RETRACT,rebel
REL_2198,NOSE GEAR,part of,LANDING GEAR,NARRATIVE: ON LOWERING THE LANDING GEAR THE NOSE GEAR FAILED TO EXTEND. THE PILOT LANDED WITH THE NOSE GEAR RETRACT,rebel
REL_2198,NOSE GEAR,part of,NOSE GEAR,NARRATIVE: ON LOWERING THE LANDING GEAR THE NOSE GEAR FAILED TO EXTEND. THE PILOT LANDED WITH THE NOSE GEAR RETRACT,rebel
REL_2198,NOSE GEAR,part of,LANDING GEAR,NARRATIVE: ON LOWERING THE LANDING GEAR THE NOSE GEAR FAILED TO EXTEND. THE PILOT LANDED WITH THE NOSE GEAR RETRACT,rebel
REL_2198,NOSE GEAR,part of,NOSE GEAR,NARRATIVE: ON LOWERING THE LANDING GEAR THE NOSE GEAR FAILED TO EXTEND. THE PILOT LANDED WITH THE NOSE GEAR RETRACT,rebel
REL_2199,"PALM SPRINGS (PSP), CA",twinned administrative body,OCEANSIDE (CRQ),"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ),",rebel
REL_2199,OCEANSIDE (CRQ),twinned administrative body,"PALM SPRINGS (PSP), CA","(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ),",rebel
REL_2200,PAPILLION HELICOPTERS ACFT,instance of,HELICOPTER,"PAPILLION HELICOPTERS ACFT (1969 BELL 206B HELICOPTER) WAS ON A TRAINING FLIGHT WHEN THE ENGINE FAILED ON TAKE-OFF,",rebel
