record_id,problem,action,aircraft_model,manufacturer,source
MN_104657,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104658,IDLE RPM LOW.,ADJUSTED IDLE RPM FOR SEASONAL CONDITIONS.,,,maintnet
MN_104659,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLAED W/ NEW SILICONE GASKET.,,,maintnet
MN_104660,UPPER OIL LINE TO OIL COOLER ADEL CLAMP BROKEN.,REMOVED & REPLACED CLAMP W/ NEW.,,,maintnet
MN_104661,ON START; HEARD A CLICK AS MAGS TRIED TO TURN OVER.,"STARTED A/C 2 DIFFERENT TIMES, COULD NOT DUPLICATE DISC",,,maintnet
MN_104662,SNIFFLER VALVES NEED TO BE CLEANED.,CLEANED BOTH SNIFFLER VALVES.,,,maintnet
MN_104663,#2 & 4 CYLINDER INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_104664,R/H ENGINE BAFFLE COVER CAM LOCK NEEDS TO BE FIXED.,REMOVED & REPLACED BROKEN CAM LOCK.,,,maintnet
MN_104665,#4 INTAKE LEAKS ON R/H ENG.,REPLACED GASKET.,,,maintnet
MN_104666,NLG DOWN LOCK AFT TRUNNION BOLT LOOSE ON R/H.,TIGHTENED BOLT.,,,maintnet
MN_104667,"INTAKES 2, 3 & 4 LEAKING ON L/H ENGINE.",REMOVED & REPLACED GASKETS.,,,maintnet
MN_104668,SNIFFLER VALVES DIRTY.,CLEANED VALVES.,,,maintnet
MN_104669,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104670,"INTAKES 2, 3 & 4 LEAKING ON L/H ENGINE.",REMOVED & REPLACED GASKETS.,,,maintnet
MN_104671,"DURING PREFLIGHT, WHEN ENGINE COVER WAS REMOVED, OIL OBSERVE","INSPECTED, FOUND EVIDENCE OF ROCKER COVER GASKETS LEAKI",,,maintnet
MN_104672,FRONT BAFFLE SEAL TORN.,ZIP TIED & APPLIED SILICONE TO BAFFLE SEAL.,,,maintnet
MN_104673,L/H ENG FAILED 3 TIMES AFTER COMING TO A STOP AFTER LANDING.,"INSPECTED L/H ENGINE, NO DEFECTS FOUND. PERFORMED GROUN",,,maintnet
MN_104674,R/H REAR BAFFLE INSP HOLE WORN.,INSTALLED BAFFLE PATCH.,,,maintnet
MN_104675,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104676,#4 INTAKE LEAKS.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104677,BLACK FWD COWL (ENG) SEAL WORN BY INTAKE FILTER.,APPLIED BLACK SILICONE TO FRONT ENGINE BAFFLE SEAL.,,,maintnet
MN_104678,END OF FLIGHT; ENGINE OVERSPEED 3350 THEN TO PARKING.,"C/W LYCOMING , NO DEFECTS NOTED.",,,maintnet
MN_104679,#2 & 4 INTAKES LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_104680,RIGHT ENGINE W/ SUSTAINED OVERSPEED GENERALLY AROUND 2720. A,RAN A/C; RPM CHECKS GOOD. FOR MX FLIGH,,,maintnet
MN_104681,R/H ENGINE HAS OIL LEAK ON LIFT BOLT.,"REMOVED BOLT, APPLIED HIGH TEMP SILICONE & RETORQUED BO",,,maintnet
MN_104682,MIXTURE NEEDS TO BE RESET.,"SET IDLE ADJUSTMENT TO SPECS, OPS GOOD.",,,maintnet
MN_104683,#2 CYLINDER INTAKE O-RING UNSEATED.,REMOVED & REPLACED GASKET & O-RING.,,,maintnet
MN_104684,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104685,BOTH BAFFLE PLUGS DAMAGED.,REPLACED BAFFLE PLUGS.,,,maintnet
MN_104686,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104687,"#1, 2 & 3 INTAKE TUBE GASKETS LEAKING.",INSTALLED NEW GASKETS.,,,maintnet
MN_104688,BLACK SEAL FOR ENG WORN AT INTAKE.,APPLIED RTV TO WORN AREAS.,,,maintnet
MN_104689,#1 CYL EXHAUST VALVE FAILED .,LEAK CK GOOD.,,,maintnet
MN_104690,#4 CYL EXHAUST VALVE FAILED .,LEAK & OPS CK GOOD.,,,maintnet
MN_104691,#1 CYL EXHAUST VALVE FAILED .,"INSTALLLED FWD BAFFLE, SIDE BAFFLE, ALTERNATOR & ATTACH",,,maintnet
MN_104692,#1 CYL EXHAUST VALVE FAILED .,"REMOVED FWD BAFFLE, SIDE BAFFLE, ALTERNATOR & ATTACHING",,,maintnet
MN_104693,#4 CYL EXHAUST VALVE FAILED .,INSTALLED & TORQUED INJECTOR LINE. REINSTALLED #4 CYL &,,,maintnet
MN_104694,#4 CYL EXHAUST VALVE FAILED .,REMOVED #4 CYL SIDE & AFT BAFFLE. REMOVED #4 INJECTOR L,,,maintnet
MN_104695,2 & 3 INTAKES LEAKING.,REPLACED INTAKE GASKETS.,,,maintnet
MN_104696,#4 CYL FAILED .,"REMOVED BAFFLING, INTAKE, EXHAUST, OIL RETURN & INJ LIN",,,maintnet
MN_104697,#4 CYL FAILED .,"REINSTALLED EXHAUST, INTAKE, INJECTION LINE & BAFFLING.",,,maintnet
MN_104698,#3 CYL INTAKE L/H ENG LEAKS.,REPLACED GASKET.,,,maintnet
MN_104699,L/H ENG #2 CYL HAS LOW COMPRESSION.,"RAN A/C, OPS & LEAK CK GOOD.",,,maintnet
MN_104700,L/H ENG #2 CYL HAS LOW COMPRESSION.,"REMOVED BAFFLING, #2 INTAKE TUBE, #2 EXHAUST TUBE, #2 &",,,maintnet
MN_104701,L/H ENG #2 CYL HAS LOW COMPRESSION.,"REINSTALLED LIFTERS, PUSH RODS & ROCKERS. INTAKE PASSED",,,maintnet
MN_104702,L/H ENG #2 CYL HAS LOW COMPRESSION.,REMOVED INTAKE & EXHAUST VALVES. REMOVED & REPLACED EXH,,,maintnet
MN_104703,L/H ENG #2 CYL HAS LOW COMPRESSION.,"TEMPORARILY REINSTALLED EXHAUST PUSH ROD, ROCKER & ROCK",,,maintnet
MN_104704,L/H ENG #2 CYL HAS LOW COMPRESSION.,"REMOVED ROCKER COVER, EXHAUST ROCKER & EXHAUST PUSH ROD",,,maintnet
MN_104705,#2 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104706,"#2, 3 & 4 INTAKE GASKETS LEAKING.",REPLACED GASKETS.,,,maintnet
MN_104707,SCREW FOR ENG BAFFLE BEHIND OIL DIPSTICK TUBE LOOSE.,TIGHTENED SCREW.,,,maintnet
MN_104708,#2 INTAKE LEAKING ON L/H ENGINE.,INSTALLED NEW GASKET.,,,maintnet
MN_104709,#3 & 4 INTAKES LEAKING ON R/H ENGINE.,INSTALLED NEW INTAKE GASKETS.,,,maintnet
MN_104710,#2 CYL BAFFLE MISSING SCREW.,INSTALLED SCREW.,,,maintnet
MN_104711,#3 & 4 INTAKE GASKETS ARE LEAKING.,"OK, OIL ON EDGES.",,,maintnet
MN_104712,#4 CYL NEEDS TO BE CHANGED (FAILED ).,FINISHED ENGINE ASSEMBLY.,,,maintnet
MN_104713,#3 CYL NEEDS TO BE CHANGED (FAILED ).,IFINISHED ENGINE ASSEMBLY.,,,maintnet
MN_104714,CYL #4 EXHAUST VALVE LASH IS EXCESSIVE.,"INSTALLED #31 PUSH ROD, LASH CK GOOD.",,,maintnet
MN_104715,"CYL #2, 3, 1 CHT RECEPTICLES REQUIRE REPLACEMENT.",INSTALLED NEW CHT RECEPTILES.,,,maintnet
MN_104716,CYL #2 INTAKE ROCKER ARM REQUIRES REPLACEMENT.,REMOVED & REPLACED ARM W/ SERVICEABLE.,,,maintnet
MN_104717,#2 CYL NEEDS TO BE CHANGED (FAILED ).,"REMOVED BAFFLING, CYL, PISTON & ATTACHING HARDWARE.",,,maintnet
MN_104718,#4 CYL NEEDS TO BE CHANGED (FAILED ).,"REMOVED BAFFLING, CYL, PISTONS & ATTACHING HARDWARE.",,,maintnet
MN_104719,#1 CYL NEEDS TO BE CHANGED (FAILED ).,REMOVED #1 CYL & PISTON. INSTALLED PISTON RINGS & CYL.,,,maintnet
MN_104720,#2 CYL NEEDS TO BE CHANGED (FAILED ).,INSTALLED PISTON RINGS & CYL. LUBED & TORQUED CYL BASE,,,maintnet
MN_104721,#3 CYL NEEDS TO BE CHANGED (FAILED ).,REMOVED #3 CYL & PISTON. INSTALLED PISTON RINGS & CYL.,,,maintnet
MN_104722,#4 CYL NEEDS TO BE CHANGED (FAILED ).,INSTALLED PISTON RINGS & CYL. LUBED & TORQUED CYL BASE,,,maintnet
MN_104723,#1 CYL NEEDS TO BE CHANGED (FAILED ).,"REMOVED FWD BAFFLE, MUFFLER, ALTERNATOR, INTAKE & LINES",,,maintnet
MN_104724,#1 CYL NEEDS TO BE CHANGED (FAILED ).,"INSTALLED INTAKE TUBE, CHT PROBE, INTERCYL BAFFLING, BA",,,maintnet
MN_104725,#2 CYL NEEDS TO BE CHANGED (FAILED ).,"INSTALLED INTAKE TUBE, CHT PROBE, INTERCYL BAFFLING, BA",,,maintnet
MN_104726,#3 CYL NEEDS TO BE CHANGED (FAILED ).,"REMOVED AFT BAFFLE, INTAKE LINES (OIL & FUEL) & OIL COO",,,maintnet
MN_104727,#3 CYL NEEDS TO BE CHANGED (FAILED ).,"INSTALLED INTAKE TUBE, BAFFLES, CHT PROBE, WIRING & INJ",,,maintnet
MN_104728,#4 CYL NEEDS TO BE CHANGED (FAILED ).,"INSTALLED INTAKE TUBE, CHT PROBE, WIRING, INJECTOR LINE",,,maintnet
MN_104729,AFT R/H SCREW FOR BAFFLE BY DIPSTICK LOOSE.,TIGHTENED SCREW.,,,maintnet
MN_104730,FWD BAFFLE SEAL WORN BY ENG INTAKE.,APPLIED SEALANT TO BAFFLE.,,,maintnet
MN_104731,EVIDENCE OF OIL LEAK ON PILOT SIDE OF ENGINE.,INSP & FOUND TO BE OLD OIL. CLEANED ENGINE.,,,maintnet
MN_104732,"#1, 3 CYL BAFFLE TENSION CABLE BROKEN.",INSTALLED NEW TENSION CABLE.,,,maintnet
MN_104733,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104734,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104735,R/H BAFFLE TIE BROKEN.,REMOVED & REPLACED BAFFLE TIE.,,,maintnet
MN_104736,#3 AFT BAFFLE ATTACH FITTING CRACKED.,REMOVED & REPLACED ATTACH FITTING.,,,maintnet
MN_104737,SCROLL NEEDS TO BE CLEANED.,CLEANED SCROLL.,,,maintnet
MN_104738,L/H ENGINE BAFFLE DEFLECTOR CRACKED.,PATCHED BAFFLE.,,,maintnet
MN_104739,L/H ENGINE BAFFLE CRACKED.,REMOVED & REPLACED BAFFLE.,,,maintnet
MN_104740,#1 INTAKE TUBE NEEDS TO BE REPLACED.,INSTALLED INTAKE TUBE.,,,maintnet
MN_104741,#3 INTAKE TUBE NEEDS TO BE REPLACED.,INSTALLED INTAKE TUBE.,,,maintnet
MN_104742,R/H ENGINE BAFFLE DEFLECTOR CRACKED.,REPLACED BAFFLE DEFLECTOR.,,,maintnet
MN_104743,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,SEALED BAFFLES.,,,maintnet
MN_104744,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,REMOVED ENGINE FROM AIRFRAME.,,,maintnet
MN_104745,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,WASHED FUSELAGE & BAFFLES. INSTALLED SCROLL & CLEANED.,,,maintnet
MN_104746,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,"INSTALLED OIL COOLERS & LINES ON COOLERS, ADEL CLAMP &",,,maintnet
MN_104747,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,REMOVED & CLEANED BAFFLING FROM ENGINE. BEGAN TRANSFERR,,,maintnet
MN_104748,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,INSTALLED STARTER FROM ORIGINAL ENGINE. REMOVED & CLEAN,,,maintnet
MN_104749,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,REPLACED BAFFLE FELT. BEGAN INSTALLING ENGINE BAFFLING.,,,maintnet
MN_104750,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,INSTALLED ENGINE ON AIRFRAME. BEGAN ROUTING FUEL LINES.,,,maintnet
MN_104751,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,INSTALLED TOP BAFFLE & APPLIED SEALANT. INSTALLED & TOR,,,maintnet
MN_104752,ENGINE NEEDS TO BE REMOVED FOR METAL FOUND IN OIL.,COMPLETED ENGINE INSTALLATION. TOQRUED HANGER NUTS. CK',,,maintnet
MN_104753,"MANIFOLD PSI WAS HIGH IN HOVER, 26 IN. PERFORMED LOW ROTOR R",REMOVED & REPLACED ALL INTAKE GASKETS & SEALS.,,,maintnet
MN_104754,"MANIFOLD PSI WAS HIGH IN HOVER, 26 IN. PERFORMED LOW ROTOR R","RAN A/C, CONFIRMED KNOCKING NOISE FROM PASS DOWN. FOUND",,,maintnet
MN_104755,CYL #2 REQUIRES NEW ROCKER COVER GASKET.,REMOVED & REPLACED GASKET W/ NEW.,,,maintnet
MN_104756,#1 INTAKE GASKET IS LEAKING.,REPLACED GASKET.,,,maintnet
MN_104757,"#2, 3, 4 INTAKES LEAKING ON L/H ENGINE.",INSTALLED NEW GASKETS.,,,maintnet
MN_104758,"#1, 2, 3 & 4 INTAKES LEAKING ON R/H ENGINE.",INSTALLED ALL NEW GASKETS.,,,maintnet
MN_104759,#3 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104760,"UPON LEANING MIXTURE ON GROUND; ENGINE QUIT. RESTARTED, SPUT","RAN A/C, WARMED ENGINE FOR 5 MINUTES. ALL CHECKS GOOD.",,,maintnet
MN_104761,#1 & 3 INTAKE GASKETS LEAKING.,INSTALLED NEW GASKETS.,,,maintnet
MN_104762,#2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_104763,L/H FWD ENG SEAL NEEDS RIVET.,INSTALLED NEW RIVET.,,,maintnet
MN_104764,#4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104765,"FWD BLACK BAFFLE SEAL LOOSE, R/H LWR SIDE.",SECURED SEAL W/ RIVET.,,,maintnet
MN_104766,#2 INTAKE TUBE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104767,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104768,#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,"SERVICED ENG W/ 8 QTS MINERAL OIL. RAN A/C, OPS & LEAK",,,maintnet
MN_104769,#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,REMOVED AIR INTAKE BOX. REMOVED MUFFLER & STACKS. REMOV,,,maintnet
MN_104770,#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,INSTALLED REPAIRED CYLINDER ASSY W/ NEW BASE O-RING. TO,,,maintnet
MN_104771,#4 CYLINDER COMPRESSION BELOW 40 PSI. LEAKING PAST EXHAUST.,REMOVED & REPLACED EXHAUST PUSH ROD W/ -29 PUSH ROD. EX,,,maintnet
MN_104772,"DURING A/C RUN UP, ENGINE FAILED ON RIGHT MAGNETO. ENGINE FA","STARTED ENGINE USING NORMAL PROCEDURES. RUN UP ENGINE,",,,maintnet
MN_104773,R/H BAFFLE PLUG REQUIRES A PATCH.,INSTALLED PATCH ON BAFFLING.,,,maintnet
MN_104774,#2 & 4 CYLINDER INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_104775,#2 CYL SIDE BAFFLE MISSING BOLT.,INSTALLED BOLT IN #2 CYL SIDE BAFFLE.,,,maintnet
MN_104776,#3 ROCKER GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104777,A/C IS BARELY CAPABLE OF A 1 FOOT HOVER @ LIMITING MANIFOLD,"INSPECTED INTAKE TUBES, GASKETS & O-RINGS, NO DEFECTS.",,,maintnet
MN_104778,A/C BEGAN TO LEAK LARGE QUANTITIES OF OIL OUT OF RIGHT COWLI,CLEANED A/C & ENGINE COMPARTMENT. FOUND OIL LEAKING FRO,,,maintnet
MN_104779,ENGINE BACK FIRED WHILE IN A HOVER.,"PERFORMED GROUND RUN, ADJUSTED IDLE & MIXTURE SETTINGS,",,,maintnet
MN_104780,ENGINE BACK FIRED WHILE IN A HOVER.,REPLACED CYL #1 INDUCTION TUBE & GASKETS. GROUND RUN RE,,,maintnet
MN_104781,#3 INTAKE TUBE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_104782,BLACK SEAL WEARING AGAINST ENG INTAKE FILTER.,APPLIED BLACK RTV.,,,maintnet
MN_104783,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104784,BLACK SEAL FOR FWD BAFFLE NEEDS RTV.,SEALED AREA W/ RTV.,,,maintnet
MN_104785,"SCREW FOR BAFFLE, BEHIND OIL DIPSTICK TUBE, LOOSE.",TIGHTENED SCREW.,,,maintnet
MN_104786,#1 & 3 INTAKES LEAK.,"REMOVED, CLEANED & REPLACED W/ NEW INTAKE GASKETS.",,,maintnet
MN_104787,#1 & 2 CYL INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_104788,#2 CYL ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104789,#2 ROCKER COVER LEAKING.,REMOVED & REPLACE GASKET.,,,maintnet
MN_104790,"ON CLIMB, NOTICED M VOLTS DROPPED TO 26, RPM WAS CONSTANT. O","RAN A/C, COULD NOT DUPLICATE.",,,maintnet
MN_104791,#4 & 3 INTAKES LEAKING ON R/H ENGINE.,INSTALLED NEW INTAKE GASKETS.,,,maintnet
MN_104792,"L/H ENGINE #3, 4 INTAKE GASKETS LEAKING.",REMOVED & REPLACED W/ NEW GASKETS.,,,maintnet
MN_104793,PATCH ON R/H UPPER BAFFLE HAS SMALL CRACK.,STOP DRILLED CRACK.,,,maintnet
MN_104794,"LWR ENG FWD BLACK BAFFLE SEAL, BY AIR FILTER, HAS WORN SPOTS",APPLIED 2 PART EPOXY.,,,maintnet
MN_104795,#4 CYL BAFFLE PIECE DAMAGED.,REPLACED BAFFLE SECTION.,,,maintnet
MN_104796,"HARDWARE ON BAFFLING, BY STARTER, MISSING.",REPLACED MISSING HARDWARE.,,,maintnet
MN_104797,#2 CYL INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104798,"#1, 3 INTAKE GASKETS LEAKING.",REMOVED & REPLACED GASKETS.,,,maintnet
MN_104799,"#3, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED GASKETS.,,,maintnet
MN_104800,BAFFLE SEAL STAPLES LOOSE ON #1 CYLINDER BAFFLE SECTION.,RESECURED BAFFLE SEAL W/ POP RIVETS.,,,maintnet
MN_104801,#2-4 BAFFLE INTERCONNECT ROD BROKEN.,REMOVED & REPLACED INTERCONNECT ROD.,,,maintnet
MN_104802,IN TRAFFIC PATTERN HEARD TICKING/CHIRPING NOISE. ONLY OCCURE,RAN A/C AT VARIOUS POWER SETTINGS. COULD NOT DUPLICATE,,,maintnet
MN_104803,#2 INTAKE GASKET LEAKING.,REPLACED GASKET.,,,maintnet
MN_104804,L/H ENG #4 INTAKE GASKET IS LEAKING.,REPLACED GASKET.,,,maintnet
MN_104805,#2 CYL ROCKER COVER GASKET LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104806,"#2, 3, 4 INTAKE GASKETS LEAKING ON L/H ENGINE.",REMOVED & REPLACED W/ NEW GASKETS.,,,maintnet
MN_104807,L/H ENG #1 CYLINDER FWD BAFFLE SEAL NEEDS TO BE SECURED.,SECURED FWD BAFFLE SEAL.,,,maintnet
MN_104808,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104809,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104810,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,,,maintnet
MN_104811,"L/H ENG, CYL #2 COMPRESSION 20/80; LEAKING OUT OF EXHAUST VA",LEAK CK GOOD.,,,maintnet
MN_104812,"L/H ENG, CYL #2 COMPRESSION 20/80; LEAKING OUT OF EXHAUST VA",REMOVED CYL ASSY & REPLACED W/ REPAIRED CYL ASSY. INSTA,,,maintnet
MN_104813,#3 INTAKE LEAKING ON R/H ENGINE.,REPLACED INTAKE GASKET.,,,maintnet
MN_104814,"2, 3 & 4 INTAKES LEAKING ON L/H ENGINE.",REMOVED & REPLACED GASKETS.,,,maintnet
MN_104815,BRACKET SUPPORT FOR ENG OIL COOLER BAFFLE CRACKED.,REPLACED BRACKET MADE OUT OF STAINLESS STEEL.,,,maintnet
MN_104816,LEFT FRONT BAFFLING HAS A CRACK.,STOP DRILLED CRACK.,,,maintnet
MN_104817,CYL #4 AFT BAFFLE IS CRACKED.,STOP DRILLED.,,,maintnet
MN_104818,L/H SIIDE OF ENGINE CASE PLUG LEAKING OIL.,OPS & LEAK CK GOOD.,,,maintnet
MN_104819,L/H SIIDE OF ENGINE CASE PLUG LEAKING OIL.,"REMOVED PLUG, CLEANED THREAD. APPLIED NEW SEALANT & REI",,,maintnet
MN_104820,#2 INTAKE GASKET LEAKING.,REPLACED GASKET.,,,maintnet
MN_104821,#2 INTAKE IS LEAKING.,INSTALLED NEW GASKET.,,,maintnet
MN_104822,"#1-3 BAFFLE TIE WIRE LOOSE, RUBBING #1 DRAIN TUBE.","INSTALLED NEW TIE WIRE, INSPECTED OIL DRAIN TUBE - NO D",,,maintnet
MN_104823,"DURING FLIGHT, RPM EXCEEDED 2700 FOR A FEW SECONDS.",DOWNLOADED FLIGHT DATA. FOUND OVERSPEED TO BE MOMENTARY,,,maintnet
MN_104824,#2 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_104825,"ENGINE STARTED & IDLED NORMALLY FOR ABOUT 2 MINUTES, THEN SU","PERFORMED GROUND RUN, NO DEFECTS NOTED. OPS GOOD.",,,maintnet
MN_104826,"ENGINE STARTED & IDLED NORMALLY FOR ABOUT 2 MINUTES, THEN SU",INSPECTED A/C ENGINE. CLEANED BOTH SNIFFLER VALVES. REM,,,maintnet
MN_104827,R/H ENGINE TOP BACK BONE SEEPING OIL.,RETORQUED TOP BACK BOLTS.,,,maintnet
MN_104828,"#3, 4 INTAKE GASKETS LEAKING ON R/H ENGINE.",INSTALLED NEW GASKETS.,,,maintnet
MN_104829,R/H ENGINE TOP BACK BONE SEEPING OIL.,"PERFORMED GROUND RUN, LEAK CK'ED GOOD.",,,maintnet
MN_104830,#3 CYL FWD BAFFLE PLUG MISSING.,INSTALLED NEW PLUG.,,,maintnet
MN_104831,"DURING RUN UP MAG CK; RPM DROPPED NORMALLY, BUT WOULD RISE &","RAN A/C, OPS CK GOOD. COULD NOT DUPLICATE DISPCREPANCY.",,,maintnet
MN_104832,L/H ENGINE #3 ROCKER COVER LEAKING.,REPLACED GASKET.,,,maintnet
MN_104833,R/H ENGINE #3 ROCKER COVER LEAKING.,REPLACED GASKET.,,,maintnet
MN_104834,R/H ENGINE I/B BAFFLE TIE BROKEN.,REMOVED & REPLACED BAFFLE TIE.,,,maintnet
MN_104835,PILOT REQUESTED START ASSIST.,STARTED A/C.,,,maintnet
MN_104836,#4 INTAKE IS LEAKING.,REMOVED & REPLACED W/ NEW GASKET.,,,maintnet
MN_104837,"R/H BAFFLE SPRING BROKEN, BAFFLE CHAFING ON #3 OIL RETURN LI",INSPECTED & FOUND TO BE OK FOR SERVICE.,,,maintnet
MN_104838,#1 & 2 INTAKE GASKETS LEAKING.,REMOVED & REPLACED W/ NEW GASKETS.,,,maintnet
MN_104839,R/H ENG #4 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104840,"L/H ENG #2, 1 INTAKE GASKETS LEAKING.",REMOVED & REPLACED INTAKE GASKETS.,,,maintnet
MN_104841,#1 & 4 INTAKES LEAKING.,REPLACED GASKETS.,,,maintnet
MN_104842,PILOT REQUIRES START ASSIST.,STARTED A/C.,,,maintnet
MN_104843,PILOT REQUIRES START ASSIST.,STARTED A/C.,,,maintnet
MN_104844,PILOT REQUESTS IDLE ADJUSTMENT.,ADJUSTED IDLE SPEED.,,,maintnet
MN_104845,LOWER OIL COOLER LINE RESTING ON ACCESSORY PLATE STUD.,REPOSITIONED LOWER OIL COOLER LINE.,,,maintnet
MN_104846,#3 & 4 CYL ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_104847,SCREW MISSING ON #2 CYL BAFFLE & STAND OFF.,INSTALLED SCREW & WASHER.,,,maintnet
MN_104848,OIL COOLER LOWER FITTING IS LOOSE.,LEAK CK GOOD.,,,maintnet
MN_104849,R/H FWD BAFFLE SEAL LOOSE.,RESECURED BAFFLE SEAL.,,,maintnet
MN_104850,OIL COOLER LOWER FITTING IS LOOSE.,TIGHTENED FITTING.,,,maintnet
MN_104851,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,,,maintnet
MN_104852,LOWER OIL COOLER OIL LINE NEEDS TO BE REPOSITIONED.,LEAK CK GOOD.,,,maintnet
MN_104853,LOWER OIL COOLER OIL LINE NEEDS TO BE REPOSITIONED.,REPOSITIONED LINE.,,,maintnet
MN_104854,#2 & 4 CYL I/B BAFFLE WIRE IS OUTSIDE INNER CYL BAFFLE.,REPOSITIONED WIRE.,,,maintnet
MN_104855,#4 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_104856,MX FLIGHT REQUIRED FOR M/R LEAK.,COMPLETED REMOVAL OF ENGINE FROM A/C. BEGAN DISCONNECTI,,,maintnet
MN_104857,MX FLIGHT REQUIRED FOR M/R LEAK.,INSTALLED & CONNECTED ENGINE IAW,,,maintnet
MN_104858,"#2, 4 INTAKE GASKETS LEAKING.",REMOVED & REPLACED GASKETS.,,,maintnet
MN_104859,FRONT BLACK SEAL FOR ENG COWL NEEDS RTV FOR WORN SPOTS.,RTV APPLIED WHERE NEEDED.,,,maintnet
MN_104860,"CHT GAUGE DROPS TO ZERO, MOVES ERRATICALLY W/IN GREEN BAND &","REMOVED & REPLACED CHT PROBE. GROUND RAN A/C, OPS CK GO",,,maintnet
MN_104861,RIVET PULLED THROUGH ON #4 CYLINDER BAFFLE SEAL.,INSTALLED NEW POP RIVET IN SEAL.,,,maintnet
MN_104862,BAFFLE SEAL SECTION BY AIR FILTER NEEDS REPAIR.,REPAIRED SEAL SECTION W/ SILICONE & NEW POP RIVETS.,,,maintnet
MN_104863,#1 CYL INTAKE LEAKS.,REPLACED GASKET.,,,maintnet
MN_104864,"SCREW, BEHIND OIL DIPSTICK FOR BAFFLE, LOOSE.",TIGHTENED SCREW.,,,maintnet
MN_104865,FRONT SEAL LOOSE & HAS WORN SPOTS (BAFFLE SEAL).,SECURED SEAL & PUT RTV AT WORN SPOTS.,,,maintnet
MN_104866,"#3, 4 INTAKE GASKETS LEAKING.",REMOVED & REPLACED W/ NEW GASKETS.,,,maintnet
