entity_id,record_id,entity_text,entity_type,source
ENT_20020801025679A_0,20020801025679A,N81310,GPE,spacy_ner
ENT_20020619014309A_0,20020619014309A,N759TY,CARDINAL,spacy_ner
ENT_20020619014309A_0,20020619014309A,ARKANSAS,ORG,spacy_ner
ENT_20020619014309A_0,20020619014309A,FAYETTEVILLE,GPE,spacy_ner
ENT_20020619014309A_0,20020619014309A,TENNESSEE,PERSON,spacy_ner
ENT_20020916037649A_0,20020916037649A,SEPTEMBER 16,DATE,spacy_ner
ENT_20020916037649A_0,20020916037649A,9:30 A.M.,TIME,spacy_ner
ENT_20021008028999I_0,20021008028999I,AS WA,PRODUCT,spacy_ner
ENT_20021027029099I_0,20021027029099I,PROPELLER,ORG,spacy_ner
ENT_20021117036339I_0,20021117036339I,NOVEMBER 17,DATE,spacy_ner
ENT_20021117036339I_0,20021117036339I,1630,CARDINAL,spacy_ner
ENT_20021117036339I_0,20021117036339I,152,CARDINAL,spacy_ner
ENT_20021117036339I_0,20021117036339I,AERO WINGS INC.,ORG,spacy_ner
ENT_20021002026869A_0,20021002026869A,.19,ORG,spacy_ner
ENT_20021002026869A_0,20021002026869A,OCTOBER 2,DATE,spacy_ner
ENT_20021002026869A_0,20021002026869A,ABOUT 1540,CARDINAL,spacy_ner
ENT_20021002026869A_0,20021002026869A,EASTERN,ORG,spacy_ner
ENT_20021002026869A_0,20021002026869A,TIME,ORG,spacy_ner
ENT_20021002026869A_0,20021002026869A,A BEAGLE AIRCRAFT B.206 BASSET,ORG,spacy_ner
ENT_20030317008009A_0,20030317008009A,RAN,ORG,spacy_ner
ENT_20030317008009A_0,20030317008009A,NOSE,ORG,spacy_ner
ENT_20030109002509A_0,20030109002509A,.19,ORG,spacy_ner
ENT_20030109002509A_0,20030109002509A,JANUARY 9,DATE,spacy_ner
ENT_20030109002509A_0,20030109002509A,1500,CARDINAL,spacy_ner
ENT_20030109002509A_0,20030109002509A,CENTRAL STANDARD TIME,ORG,spacy_ner
ENT_20030109002509A_0,20030109002509A,AN AEROSPATIALE AS-350-BA,PERSON,spacy_ner
ENT_20030109002509A_0,20030109002509A,HELICOP,ORG,spacy_ner
ENT_20030306008999I_0,20030306008999I,AS THE AIRCRA,ORG,spacy_ner
ENT_20030201001619I_0,20030201001619I,CFK,ORG,spacy_ner
ENT_20030201001619I_0,20030201001619I,DIS,ORG,spacy_ner
ENT_20030102006879I_0,20030102006879I,ON RUNWAY 4,ORG,spacy_ner
ENT_20030102006879I_0,20030102006879I,AIRSPEED,PERSON,spacy_ner
ENT_20021219034299I_0,20021219034299I,DECEMBER 19,DATE,spacy_ner
ENT_20021219034299I_0,20021219034299I,MOUNTAIN STANDARD TIME,ORG,spacy_ner
ENT_20021219034299I_0,20021219034299I,N323D,GPE,spacy_ner
ENT_20021219033249I_0,20021219033249I,DECEMBER 19,DATE,spacy_ner
ENT_20021219033249I_0,20021219033249I,FALCON,ORG,spacy_ner
ENT_20021219033249I_0,20021219033249I,STANIFORD INTERNATIONAL AIRPORT,ORG,spacy_ner
ENT_20030306005039A_0,20030306005039A,SUBSEQUENTLY,ORG,spacy_ner
ENT_20030223010089I_0,20030223010089I,DEICED,ORG,spacy_ner
ENT_20030223010089I_0,20030223010089I,ON TH,ORG,spacy_ner
ENT_20030208002149I_0,20030208002149I,22:30,TIME,spacy_ner
ENT_20030208002149I_0,20030208002149I,FS AIR,ORG,spacy_ner
ENT_20030208002149I_0,20030208002149I,SLID,ORG,spacy_ner
ENT_20030130003529A_0,20030130003529A,JANUARY 30,DATE,spacy_ner
ENT_20030130003529A_0,20030130003529A,208B,CARDINAL,spacy_ner
ENT_20030130003529A_0,20030130003529A,SUSTAINED,ORG,spacy_ner
ENT_20030322004009A_0,20030322004009A,AS THIS IS AN ULTRA-LIGHT AIRCRAFT,PRODUCT,spacy_ner
ENT_20030611018109A_0,20030611018109A,JUNE 11,DATE,spacy_ner
ENT_20030611018109A_0,20030611018109A,STEVEN D. AYERS,PERSON,spacy_ner
ENT_20030611018109A_0,20030611018109A,RV-6A AIRCRAFT CRASHED,PERSON,spacy_ner
ENT_20030424004209A_0,20030424004209A,AS AIRCRA,PRODUCT,spacy_ner
ENT_20030615012189A_0,20030615012189A,JUNE 15,DATE,spacy_ner
ENT_20030417006539I_0,20030417006539I,APRIL 17,DATE,spacy_ner
ENT_20030417006539I_0,20030417006539I,19:09,CARDINAL,spacy_ner
ENT_20030531037899A_0,20030531037899A,MAY 31,DATE,spacy_ner
ENT_20030531037899A_0,20030531037899A,1030,CARDINAL,spacy_ner
ENT_20030531037899A_0,20030531037899A,AEROBATIC,ORG,spacy_ner
ENT_20030607012509A_0,20030607012509A,BVO,ORG,spacy_ner
ENT_20030607012509A_0,20030607012509A,BARTLESVILLE,ORG,spacy_ner
ENT_20030415011469I_0,20030415011469I,STOWED,ORG,spacy_ner
ENT_20030415011469I_0,20030415011469I,BELT INTERFERED,PERSON,spacy_ner
ENT_20030605015579I_0,20030605015579I,IA,GPE,spacy_ner
ENT_20030328006589I_0,20030328006589I,4500,CARDINAL,spacy_ner
ENT_20030328006589I_0,20030328006589I,ESTABLISHED MAX GLIDE,ORG,spacy_ner
ENT_20030603012019I_0,20030603012019I,JUNE 3,DATE,spacy_ner
ENT_20030603012019I_0,20030603012019I,LOGAN INTERNATIONAL AIRPORT BOSTON MA,ORG,spacy_ner
ENT_20030603012019I_0,20030603012019I,BOS,ORG,spacy_ner
ENT_20030603012019I_0,20030603012019I,12:35 EDT,TIME,spacy_ner
ENT_20030603012019I_0,20030603012019I,DONALD E.,PERSON,spacy_ner
ENT_20030605015429A_0,20030605015429A,MSL,PERSON,spacy_ner
ENT_20030605015429A_0,20030605015429A,REFORM ALA,ORG,spacy_ner
ENT_20030605015429A_0,20030605015429A,3M8,CARDINAL,spacy_ner
ENT_20030515010309A_0,20030515010309A,700,CARDINAL,spacy_ner
ENT_20030515010309A_0,20030515010309A,FT AGL,ORG,spacy_ner
ENT_20030725018199A_0,20030725018199A,CANOPY,ORG,spacy_ner
ENT_20030710018909A_0,20030710018909A,FLAP,ORG,spacy_ner
ENT_20030720015809A_0,20030720015809A,AIRCRAFT PITCHED,ORG,spacy_ner
ENT_20030720015809A_0,20030720015809A,ATTITUDE,ORG,spacy_ner
ENT_20030720036259A_0,20030720036259A,RUNWAY,ORG,spacy_ner
ENT_20030723018029I_0,20030723018029I,CONCOURSE,ORG,spacy_ner
ENT_20030723018029I_0,20030723018029I,EAST RAMP,PERSON,spacy_ner
ENT_20030810020329A_0,20030810020329A,PARK,GPE,spacy_ner
ENT_20030810020329A_0,20030810020329A,FL,GPE,spacy_ner
ENT_20030810020329A_0,20030810020329A,AIRCRAFT RAN,ORG,spacy_ner
ENT_20030714017999I_0,20030714017999I,5000,CARDINAL,spacy_ner
ENT_20030714017999I_0,20030714017999I,IMC CONDITIONS,ORG,spacy_ner
ENT_20030910027319A_0,20030910027319A,SEPTEMBER 10,DATE,spacy_ner
ENT_20030910027319A_0,20030910027319A,1400,CARDINAL,spacy_ner
ENT_20030706013569I_0,20030706013569I,ABOUT 5 PM,TIME,spacy_ner
ENT_20030706013569I_0,20030706013569I,SUNDAY JULY 6,DATE,spacy_ner
ENT_20030706013569I_0,20030706013569I,ONE,CARDINAL,spacy_ner
ENT_20030716016929I_0,20030716016929I,JULY 16,DATE,spacy_ner
ENT_20030716016929I_0,20030716016929I,N1674,ORG,spacy_ner
ENT_20030716016929I_0,20030716016929I,CESSNA,ORG,spacy_ner
ENT_20030716016929I_0,20030716016929I,414,CARDINAL,spacy_ner
ENT_20030716016929I_0,20030716016929I,PILOTED BY BENJAMIN BELL WAS,ORG,spacy_ner
ENT_20030901026139A_0,20030901026139A,SEPTEMBER 1,DATE,spacy_ner
ENT_20030901026139A_0,20030901026139A,1130(LCL,DATE,spacy_ner
ENT_20030901026139A_0,20030901026139A,CESSNA,ORG,spacy_ner
ENT_20030901026139A_0,20030901026139A,172,CARDINAL,spacy_ner
ENT_20031003030279A_0,20031003030279A,DANVILLE,GPE,spacy_ner
ENT_20031003030279A_0,20031003030279A,KDNV,WORK_OF_ART,spacy_ner
ENT_20031003030279A_0,20031003030279A,MORGANTOWN,GPE,spacy_ner
ENT_20031003030279A_0,20031003030279A,WV,GPE,spacy_ner
ENT_20031215034409A_0,20031215034409A,WATSONVILLE MUNICIPAL AIRPORT,ORG,spacy_ner
ENT_20031030027829A_0,20031030027829A,TAKEOFFS,PERSON,spacy_ner
ENT_20030918026799A_0,20030918026799A,SEPTEMBER 18,DATE,spacy_ner
ENT_20030918026799A_0,20030918026799A,1750,CARDINAL,spacy_ner
ENT_20030918026799A_0,20030918026799A,EASTERN,ORG,spacy_ner
ENT_20030918026799A_0,20030918026799A,TIME,ORG,spacy_ner
ENT_20030918026799A_0,20030918026799A,CESSNA,ORG,spacy_ner
ENT_20030918026799A_0,20030918026799A,172,CARDINAL,spacy_ner
ENT_20031005037479A_0,20031005037479A,FUEL,LAW,spacy_ner
ENT_20031109037889I_0,20031109037889I,ON THE CENTERLINE,ORG,spacy_ner
ENT_20031128034249A_0,20031128034249A,COMMAMD,ORG,spacy_ner
ENT_20031114036279I_0,20031114036279I,NEVADA,GPE,spacy_ner
ENT_20031114036279I_0,20031114036279I,WOW,ORG,spacy_ner
ENT_20031111034609A_0,20031111034609A,NOVEMBER 11,DATE,spacy_ner
ENT_20031111034609A_0,20031111034609A,PWK,ORG,spacy_ner
ENT_20031111034609A_0,20031111034609A,IL ON,ORG,spacy_ner
ENT_20031111034609A_0,20031111034609A,14,CARDINAL,spacy_ner
ENT_20031004024399A_0,20031004024399A,AMERICAN AIRLINES,ORG,spacy_ner
ENT_20031004024399A_0,20031004024399A,847,MONEY,spacy_ner
ENT_20031004024399A_0,20031004024399A,823,CARDINAL,spacy_ner
ENT_20031004024399A_0,20031004024399A,N972AN,ORG,spacy_ner
ENT_20031004024399A_0,20031004024399A,26,CARDINAL,spacy_ner
ENT_20031019026569A_0,20031019026569A,OCTOBER 21,DATE,spacy_ner
ENT_20030919028039A_0,20030919028039A,LIEU,ORG,spacy_ner
ENT_20040318008479A_0,20040318008479A,03-18-04,DATE,spacy_ner
ENT_20040318008479A_0,20040318008479A,MAUCH,PERSON,spacy_ner
ENT_20040318008479A_0,20040318008479A,PILOTED AN UNWORTHY AIRCRAFT,ORG,spacy_ner
ENT_20040410005949A_0,20040410005949A,6000FT,CARDINAL,spacy_ner
ENT_20040201003099A_0,20040201003099A,FEBRUARY 1,DATE,spacy_ner
ENT_20040201003099A_0,20040201003099A,1700,CARDINAL,spacy_ner
ENT_20040201003099A_0,20040201003099A,EASTERN STANDARD TIME,ORG,spacy_ner
ENT_20040201003099A_0,20040201003099A,N158SD,ORG,spacy_ner
ENT_20040322015809I_0,20040322015809I,TX,GPE,spacy_ner
ENT_20040206001079I_0,20040206001079I,FLIGHT 364,PRODUCT,spacy_ner
ENT_20040206001079I_0,20040206001079I,AIRCRAFT N3738B,ORG,spacy_ner
ENT_20040206001079I_0,20040206001079I,ATLANTA,GPE,spacy_ner
ENT_20040206001079I_0,20040206001079I,KANSAS CITY,GPE,spacy_ner
ENT_20040306014959I_0,20040306014959I,A CHAUTAUQUA AIRLINES,ORG,spacy_ner
ENT_20040306014959I_0,20040306014959I,4912,CARDINAL,spacy_ner
ENT_20040306014959I_0,20040306014959I,N971RP,ORG,spacy_ner
ENT_20040306014959I_0,20040306014959I,ROC,GPE,spacy_ner
ENT_20040306014959I_0,20040306014959I,LANDI,ORG,spacy_ner
ENT_20040321006069I_0,20040321006069I,MARCH 3,DATE,spacy_ner
ENT_20040321006069I_0,20040321006069I,N42746,ORG,spacy_ner
ENT_20040321006069I_0,20040321006069I,RESID,ORG,spacy_ner
ENT_20040108000159A_0,20040108000159A,JANUARY 8,DATE,spacy_ner
ENT_20040108000159A_0,20040108000159A,ABOUT 1427,CARDINAL,spacy_ner
ENT_20040108000159A_0,20040108000159A,CENTRAL STANDARD TIME,ORG,spacy_ner
ENT_20040108000159A_0,20040108000159A,A BEECH E-90,ORG,spacy_ner
ENT_20040108000159A_0,20040108000159A,N48TA,GPE,spacy_ner
ENT_20040105000069I_0,20040105000069I,AMERICAN AIRLINES,ORG,spacy_ner
ENT_20040105000069I_0,20040105000069I,1453,CARDINAL,spacy_ner
ENT_20040105000069I_0,20040105000069I,AIRCRAFT,ORG,spacy_ner
ENT_20040105000069I_0,20040105000069I,MCI,ORG,spacy_ner
ENT_20040222005669A_0,20040222005669A,HOWEVER,ORG,spacy_ner
ENT_20040222005669A_0,20040222005669A,DURING CLIMB OUT,ORG,spacy_ner
ENT_20040222005669A_0,20040222005669A,LO,ORG,spacy_ner
ENT_20040304003309I_0,20040304003309I,TOUCHDOWN,GPE,spacy_ner
ENT_20040304003309I_0,20040304003309I,THE AIRCRAFT STARTED SLIDING,ORG,spacy_ner
ENT_20040304003309I_0,20040304003309I,RUNWAY,ORG,spacy_ner
ENT_20040304003309I_0,20040304003309I,AIRCRAFT,ORG,spacy_ner
ENT_20040519008689A_0,20040519008689A,AGL,ORG,spacy_ner
ENT_20040519008689A_0,20040519008689A,180 DEGREE TURN AN,QUANTITY,spacy_ner
ENT_20040609010269A_0,20040609010269A,JUNE 9,DATE,spacy_ner
ENT_20040609010269A_0,20040609010269A,2208,CARDINAL,spacy_ner
ENT_20040609010269A_0,20040609010269A,MDT,ORG,spacy_ner
ENT_20040609010269A_0,20040609010269A,172,CARDINAL,spacy_ner
ENT_20040609010269A_0,20040609010269A,N9474L,ORG,spacy_ner
ENT_20040608017419A_0,20040608017419A,EYEWITNESSES,GPE,spacy_ner
ENT_20040608017419A_0,20040608017419A,THE NONCERTIFICATED PILOT WAS,ORG,spacy_ner
ENT_20040608017419A_0,20040608017419A,HAMMERHEAD,ORG,spacy_ner
ENT_20040527012379I_0,20040527012379I,START THE AIRCRAFT.,ORG,spacy_ner
ENT_20040428022659A_0,20040428022659A,EZF,ORG,spacy_ner
ENT_20040627030379A_0,20040627030379A,FRONT,ORG,spacy_ner
ENT_20040627030379A_0,20040627030379A,SEAT,ORG,spacy_ner
ENT_20040627030379A_0,20040627030379A,SEAT,ORG,spacy_ner
ENT_20040420009309I_0,20040420009309I,DALLAS,GPE,spacy_ner
ENT_20040420009309I_0,20040420009309I,LOVEFIELD,PERSON,spacy_ner
ENT_20040630016499I_0,20040630016499I,JUNE 30,DATE,spacy_ner
ENT_20040630016499I_0,20040630016499I,1155Z,DATE,spacy_ner
ENT_20040510029249A_0,20040510029249A,MAY 10,DATE,spacy_ner
ENT_20040510029249A_0,20040510029249A,N24007,ORG,spacy_ner
ENT_20040510029249A_0,20040510029249A,SUBSTANTIALLY,PERSON,spacy_ner
ENT_20040822021239A_0,20040822021239A,GARY JONES,PERSON,spacy_ner
ENT_20040925024259A_0,20040925024259A,JAY YOSHINAGA,PERSON,spacy_ner
ENT_20040925024259A_0,20040925024259A,MECHANIC,ORG,spacy_ner
ENT_20040925024259A_0,20040925024259A,24,CARDINAL,spacy_ner
ENT_20040925024259A_0,20040925024259A,AIRCR,ORG,spacy_ner
ENT_20040915034019A_0,20040915034019A,SEPTEMBER 15,DATE,spacy_ner
ENT_20040915034019A_0,20040915034019A,AIR TRACTOR INC.,ORG,spacy_ner
ENT_20040915034019A_0,20040915034019A,GLADEVIEW,ORG,spacy_ner
ENT_20040929031179A_0,20040929031179A,RUNWAY,ORG,spacy_ner
ENT_20040929024539I_0,20040929024539I,069,CARDINAL,spacy_ner
ENT_20040929024539I_0,20040929024539I,ABOUT 1000 PDT ON 09/28/04,TIME,spacy_ner
ENT_20040929024539I_0,20040929024539I,LA,GPE,spacy_ner
ENT_20040821025519I_0,20040821025519I,AUGUST 21,DATE,spacy_ner
ENT_20040821025519I_0,20040821025519I,AT 08:45 EDT,TIME,spacy_ner
ENT_20040821025519I_0,20040821025519I,N202MG,ORG,spacy_ner
ENT_20040821025519I_0,20040821025519I,S/N,ORG,spacy_ner
ENT_20040821025519I_0,20040821025519I,LANDI,ORG,spacy_ner
ENT_20040823021189A_0,20040823021189A,DANVILLE,GPE,spacy_ner
ENT_20040823021189A_0,20040823021189A,182,CARDINAL,spacy_ner
ENT_20040823021189A_0,20040823021189A,N92848,GPE,spacy_ner
ENT_20040823021189A_0,20040823021189A,AUGUST 23,DATE,spacy_ner
ENT_20041006035249A_0,20041006035249A,OCTOBER 6,DATE,spacy_ner
ENT_20041006035249A_0,20041006035249A,MICRONESIA,PERSON,spacy_ner
ENT_20041006035249A_0,20041006035249A,369HS,CARDINAL,spacy_ner
ENT_20041021024859A_0,20041021024859A,BE-35,ORG,spacy_ner
ENT_20041021024859A_0,20041021024859A,H.N.,NORP,spacy_ner
ENT_20041021024859A_0,20041021024859A,PATRICIA MCCUTCHEN,PERSON,spacy_ner
ENT_20041021024859A_0,20041021024859A,STILLWATER,ORG,spacy_ner
ENT_20041026029939A_0,20041026029939A,RIGH,ORG,spacy_ner
ENT_20041202029289I_0,20041202029289I,EGRESSIN,ORG,spacy_ner
ENT_20041201033869I_0,20041201033869I,DECEMBER 1,DATE,spacy_ner
ENT_20041201033869I_0,20041201033869I,1630 HOURS CST,TIME,spacy_ner
ENT_20041201033869I_0,20041201033869I,N1443L,ORG,spacy_ner
ENT_20041201033869I_0,20041201033869I,COLLIDED,ORG,spacy_ner
ENT_20041202032849I_0,20041202032849I,2H2,CARDINAL,spacy_ner
ENT_20041202032849I_0,20041202032849I,AURORA,ORG,spacy_ner
ENT_20041202032849I_0,20041202032849I,MISSOURI,ORG,spacy_ner
ENT_20041202032849I_0,20041202032849I,VFR ENROUTE,ORG,spacy_ner
ENT_20041202032849I_0,20041202032849I,2K2,CARDINAL,spacy_ner
ENT_20041115032579I_0,20041115032579I,AIRSTAIR,PERSON,spacy_ner
ENT_20041129030709A_0,20041129030709A,AIRSPEED,PERSON,spacy_ner
ENT_20041129030709A_0,20041129030709A,80,CARDINAL,spacy_ner
ENT_20041129030709A_0,20041129030709A,MPH,ORG,spacy_ner
ENT_20041013027419I_0,20041013027419I,AMERICAN AIRLINES,ORG,spacy_ner
ENT_20050102001179I_0,20050102001179I,NWAA,ORG,spacy_ner
ENT_20050102001179I_0,20050102001179I,A-320 AIRCRAFT,ORG,spacy_ner
ENT_20050102001179I_0,20050102001179I,BRA,ORG,spacy_ner
ENT_20050114000899A_0,20050114000899A,RWY,ORG,spacy_ner
ENT_20050114000899A_0,20050114000899A,27,CARDINAL,spacy_ner
ENT_20050114000899A_0,20050114000899A,50,CARDINAL,spacy_ner
ENT_20050114000899A_0,20050114000899A,FT ALT,ORG,spacy_ner
ENT_20050208001829I_0,20050208001829I,ACFT INCIDENT,ORG,spacy_ner
ENT_20050208001829I_0,20050208001829I,1645,CARDINAL,spacy_ner
ENT_20050208001829I_0,20050208001829I,MOONEY,ORG,spacy_ner
ENT_20050214001549I_0,20050214001549I,FEBRUARY 14,DATE,spacy_ner
ENT_20050214001549I_0,20050214001549I,1030 ALASKA DAY LIGHT TIME,DATE,spacy_ner
ENT_20050214001549I_0,20050214001549I,CESSNA,ORG,spacy_ner
ENT_20050214001549I_0,20050214001549I,207-A,PRODUCT,spacy_ner
ENT_20050315003489I_0,20050315003489I,ON-BOARD,ORG,spacy_ner
ENT_20050315003489I_0,20050315003489I,FRONT,ORG,spacy_ner
ENT_20050306003719A_0,20050306003719A,ABRUPT,ORG,spacy_ner
ENT_20050314006859A_0,20050314006859A,CMH TO,ORG,spacy_ner
ENT_20050314006859A_0,20050314006859A,OTTAWA,GPE,spacy_ner
ENT_20050314006859A_0,20050314006859A,CANADA,GPE,spacy_ner
ENT_20050215002639A_0,20050215002639A,DAT^ FLEW,PERSON,spacy_ner
ENT_20050215002639A_0,20050215002639A,8GC,CARDINAL,spacy_ner
ENT_20050509009689A_0,20050509009689A,CA,GPE,spacy_ner
ENT_20050504010229A_0,20050504010229A,N160LA,ORG,spacy_ner
ENT_20050529015389I_0,20050529015389I,RICHMOND,GPE,spacy_ner
ENT_20050529015389I_0,20050529015389I,ONE,CARDINAL,spacy_ner
ENT_20050408009399I_0,20050408009399I,FRIDAY,DATE,spacy_ner
ENT_20050408009399I_0,20050408009399I,APRIL 8,DATE,spacy_ner
ENT_20050408009399I_0,20050408009399I,PA-31-310,PRODUCT,spacy_ner
ENT_20050521016029A_0,20050521016029A,THE BRAKES RESERVOIR,ORG,spacy_ner
ENT_20050404014419I_0,20050404014419I,PARTIALLY,ORG,spacy_ner
ENT_20050404014419I_0,20050404014419I,LINT,PERSON,spacy_ner
ENT_20050427006199A_0,20050427006199A,APRIL 27,DATE,spacy_ner
ENT_20050713014239I_0,20050713014239I,JULY 13,DATE,spacy_ner
ENT_20050713014239I_0,20050713014239I,RAYTHEON AIRCRAFT CO. B36TC,ORG,spacy_ner
ENT_20050713014239I_0,20050713014239I,BONANZA,ORG,spacy_ner
ENT_20050803017169A_0,20050803017169A,ON AN AIRSTRIP,ORG,spacy_ner
ENT_20050803017169A_0,20050803017169A,THE BARROW PIT ALONG A COUNTRY ROAD,ORG,spacy_ner
ENT_20050914024069A_0,20050914024069A,NAVION,ORG,spacy_ner
ENT_20050914024069A_0,20050914024069A,N2401T SUSTAINED,ORG,spacy_ner
ENT_20050611011949I_0,20050611011949I,NOSEGEAR ASSEMBLY,ORG,spacy_ner
ENT_20050911023049I_0,20050911023049I,N456A,NORP,spacy_ner
ENT_20050911023049I_0,20050911023049I,AIR & SH,ORG,spacy_ner
ENT_20050904033979A_0,20050904033979A,34,CARDINAL,spacy_ner
ENT_20050904033979A_0,20050904033979A,FUEL AT SNAHOMISH AIRPORT,ORG,spacy_ner
ENT_20050904033979A_0,20050904033979A,IMPROPERLY,ORG,spacy_ner
ENT_20050622015789A_0,20050622015789A,JUNE 200,DATE,spacy_ner
ENT_20050622015789A_0,20050622015789A,ABOUT 1800,CARDINAL,spacy_ner
ENT_20050622015789A_0,20050622015789A,MOUNTAIN STANDARD TIME,ORG,spacy_ner
ENT_20050912023389I_0,20050912023389I,RDG,ORG,spacy_ner
ENT_20050912023389I_0,20050912023389I,ON RUNWAY 31,ORG,spacy_ner
ENT_20050704022269I_0,20050704022269I,CCR,ORG,spacy_ner
ENT_20050704022269I_0,20050704022269I,0919,CARDINAL,spacy_ner
ENT_20050627013759A_0,20050627013759A,JUNE 27,DATE,spacy_ner
ENT_20050627013759A_0,20050627013759A,1820,DATE,spacy_ner
ENT_20050627013759A_0,20050627013759A,C8GA,ORG,spacy_ner
ENT_20050805021709I_0,20050805021709I,GEAR,ORG,spacy_ner
ENT_20050805021709I_0,20050805021709I,TRA,ORG,spacy_ner
ENT_20050617033919A_0,20050617033919A,JUNE 17,DATE,spacy_ner
ENT_20050617033919A_0,20050617033919A,1659,CARDINAL,spacy_ner
ENT_20050617033919A_0,20050617033919A,EASTERN,ORG,spacy_ner
ENT_20050617033919A_0,20050617033919A,TIME,ORG,spacy_ner
ENT_20050617033919A_0,20050617033919A,CESSNA,ORG,spacy_ner
ENT_20050617033919A_0,20050617033919A,414,CARDINAL,spacy_ner
ENT_20050608016729I_0,20050608016729I,THE TOW BAR,ORG,spacy_ner
ENT_20051108026669A_0,20051108026669A,RUNWAY,ORG,spacy_ner
ENT_20051108026669A_0,20051108026669A,26,CARDINAL,spacy_ner
ENT_20051108026669A_0,20051108026669A,BELTZVILLE,ORG,spacy_ner
ENT_20051108026669A_0,20051108026669A,PA,GPE,spacy_ner
ENT_20051005026369A_0,20051005026369A,OCTOBER 5,DATE,spacy_ner
ENT_20051208032799A_0,20051208032799A,CONSTR,ORG,spacy_ner
ENT_20060422007479I_0,20060422007479I,TOPPED,ORG,spacy_ner
ENT_20060422007479I_0,20060422007479I,TEXAS,GPE,spacy_ner
ENT_20060422007479I_0,20060422007479I,GLS,ORG,spacy_ner
ENT_20060303004279I_0,20060303004279I,II,CARDINAL,spacy_ner
ENT_20060226002189I_0,20060226002189I,6379,CARDINAL,spacy_ner
ENT_20060226002189I_0,20060226002189I,CRJ7,PERSON,spacy_ner
ENT_20060226002189I_0,20060226002189I,DEPARTED SAN ANTONIO AT 0715C,PERSON,spacy_ner
ENT_20051021027999I_0,20051021027999I,OCTOBER 21,DATE,spacy_ner
ENT_20051021027999I_0,20051021027999I,310,CARDINAL,spacy_ner
ENT_20051021027999I_0,20051021027999I,REGISTRATION NUMBER N3346X,ORG,spacy_ner
ENT_20051021027999I_0,20051021027999I,S/N 310L-0196,ORG,spacy_ner
ENT_20060325004209I_0,20060325004209I,MARCH 25,DATE,spacy_ner
ENT_20060325004209I_0,20060325004209I,1422,CARDINAL,spacy_ner
ENT_20060325004209I_0,20060325004209I,CANO,NORP,spacy_ner
ENT_20060302003989I_0,20060302003989I,6351,CARDINAL,spacy_ner
ENT_20060302003989I_0,20060302003989I,CRJ,ORG,spacy_ner
ENT_20060302003989I_0,20060302003989I,CA AT 0723PST,ORG,spacy_ner
ENT_20051102032739I_0,20051102032739I,DATA^,ORG,spacy_ner
ENT_20051009024969I_0,20051009024969I,ONE CREWMEMBER,QUANTITY,spacy_ner
ENT_20051009024969I_0,20051009024969I,DURIN,ORG,spacy_ner
ENT_20060209010299I_0,20060209010299I,DEPARTED,ORG,spacy_ner
ENT_20051228030699A_0,20051228030699A,2300,CARDINAL,spacy_ner
ENT_20050922030889I_0,20050922030889I,09-22-05,DATE,spacy_ner
ENT_20050922030889I_0,20050922030889I,0122,CARDINAL,spacy_ner
ENT_20050922030889I_0,20050922030889I,RWY,ORG,spacy_ner
ENT_20060409004559I_0,20060409004559I,COWLING,PERSON,spacy_ner
ENT_20060331006109I_0,20060331006109I,N947QS,ORG,spacy_ner
ENT_20060331006109I_0,20060331006109I,STRUCK A HOLE ON THE CENTERLINE O,ORG,spacy_ner
ENT_20060316004189I_0,20060316004189I,03-16-06,DATE,spacy_ner
ENT_20060316004189I_0,20060316004189I,N101WA,ORG,spacy_ner
ENT_20060316004189I_0,20060316004189I,SKYVAN,PERSON,spacy_ner
ENT_20060316004189I_0,20060316004189I,PILOTED,PERSON,spacy_ner
ENT_20060316004189I_0,20060316004189I,O^ IMPACTED,PERSON,spacy_ner
ENT_20060305003889I_0,20060305003889I,LATCHED,ORG,spacy_ner
ENT_20060922028919I_0,20060922028919I,895,CARDINAL,spacy_ner
ENT_20060922028919I_0,20060922028919I,BOEING 717 AIRCRAFT ON A,ORG,spacy_ner
ENT_20060922028919I_0,20060922028919I,BOSTON,GPE,spacy_ner
ENT_20060922028919I_0,20060922028919I,MA,GPE,spacy_ner
ENT_20060922028919I_0,20060922028919I,CHICAGO,GPE,spacy_ner
ENT_20060922028919I_0,20060922028919I,CHAMPAIG,ORG,spacy_ner
ENT_20060813017599A_0,20060813017599A,10,CARDINAL,spacy_ner
ENT_20060930025049A_0,20060930025049A,DISORIENTED,ORG,spacy_ner
ENT_20060925023789A_0,20060925023789A,9/25/2006,DATE,spacy_ner
ENT_20060925023789A_0,20060925023789A,1830,DATE,spacy_ner
ENT_20060707015529I_0,20060707015529I,TWO,CARDINAL,spacy_ner
ENT_20060707015529I_0,20060707015529I,DEMONSTRATING,PERSON,spacy_ner
ENT_20060905018529A_0,20060905018529A,AIRCRAFT HIT POTHOLE,ORG,spacy_ner
ENT_20060730020309A_0,20060730020309A,WI ENROUTE TO AN AIRPORT,ORG,spacy_ner
ENT_20060730020309A_0,20060730020309A,GARY,GPE,spacy_ner
ENT_20060730020309A_0,20060730020309A,LAKE MICH,GPE,spacy_ner
ENT_20060621012279A_0,20060621012279A,SLID,PERSON,spacy_ner
ENT_20060915026939A_0,20060915026939A,SEPTEMBER 15,DATE,spacy_ner
ENT_20060915026939A_0,20060915026939A,350,CARDINAL,spacy_ner
